c6a.metal, omp, 32, 32, 32, 13, 12.4687, 192, 256, 98304, 2018319.7927610737
c6a.metal, omp, 32, 32, 32, 20, 18.6928, 96, 1024, 98304, 5385137.379097835
c6a.metal, omp, 32, 32, 32, 15, 14.4526, 48, 1024, 98304, 6965064.832625272
c6a.metal, omp, 32, 32, 32, 19, 18.8534, 24, 2048, 98304, 10678529.708169349
c6a.metal, omp, 32, 32, 32, 11, 10.6427, 12, 1024, 98304, 9458435.923214974
c6a.metal, omp, 32, 32, 32, 16, 15.0242, 6, 1024, 98304, 6700076.9425327135
c6a.metal, omp, 32, 32, 32, 13, 12.1705, 3, 512, 98304, 4135544.800953124
c6a.metal, omp, 32, 32, 32, 15, 14.4764, 1, 256, 98304, 1738403.4704760853
c6a.metal, mpi, 32, 32, 32, 21, 20.0762, 192, 16384, 98304, 80224979.62761877
c6a.metal, mpi, 32, 32, 32, 18, 17.506, 96, 16384, 98304, 92003469.43904947
c6a.metal, mpi, 32, 32, 32, 14, 13.2055, 48, 8192, 98304, 60982648.74484116
c6a.metal, mpi, 32, 32, 32, 13, 12.1272, 24, 4096, 98304, 33202485.652087867
c6a.metal, mpi, 32, 32, 32, 12, 11.5948, 12, 2048, 98304, 17363524.33849657
c6a.metal, mpi, 32, 32, 32, 12, 11.6833, 6, 1024, 98304, 8615998.562050106
c6a.metal, mpi, 32, 32, 32, 11, 11.2932, 3, 512, 98304, 4456810.11582191
c6a.metal, mpi, 32, 32, 32, 16, 15.613, 1, 256, 98304, 1611850.6372894384
c6a.metal, kokkos, 32, 32, 32, 16, 13.1951, 192, 8192, 98304, 61030713.522443935
c6a.metal, kokkos, 32, 32, 32, 12, 10.1412, 96, 8192, 98304, 79409376.40515916
c6a.metal, kokkos, 32, 32, 32, 15, 14.0399, 48, 8192, 98304, 57358411.9545011
c6a.metal, kokkos, 32, 32, 32, 14, 12.8551, 24, 4096, 98304, 31322446.655413028
c6a.metal, kokkos, 32, 32, 32, 13, 12.0307, 12, 2048, 98304, 16734403.81690176
c6a.metal, kokkos, 32, 32, 32, 13, 12.0688, 6, 1024, 98304, 8340787.48508551
c6a.metal, kokkos, 32, 32, 32, 13, 11.613, 3, 512, 98304, 4334078.016016534
c6a.metal, kokkos, 32, 32, 32, 17, 16.7709, 1, 256, 98304, 1500564.9070711767
c6a.metal, omp, 48, 48, 48, 19, 17.4709, 192, 256, 331776, 4861492.882450245
c6a.metal, omp, 48, 48, 48, 12, 10.7507, 96, 256, 331776, 7900383.788962579
c6a.metal, omp, 48, 48, 48, 18, 17.6459, 48, 512, 331776, 9626559.824095115
c6a.metal, omp, 48, 48, 48, 17, 15.9825, 24, 512, 331776, 10628456.87470671
c6a.metal, omp, 48, 48, 48, 18, 17.3505, 12, 512, 331776, 9790456.298089392
c6a.metal, omp, 48, 48, 48, 13, 12.4762, 6, 256, 331776, 6807734.406309613
c6a.metal, omp, 48, 48, 48, 21, 20.8701, 3, 256, 331776, 4069681.3144163177
c6a.metal, omp, 48, 48, 48, 12, 12.1079, 1, 64, 331776, 1753703.2846323473
c6a.metal, mpi, 48, 48, 48, 14, 12.616, 192, 4096, 331776, 107716748.25618263
c6a.metal, mpi, 48, 48, 48, 16, 15.4286, 96, 4096, 331776, 88080220.88847984
c6a.metal, mpi, 48, 48, 48, 12, 10.7166, 48, 2048, 331776, 63404181.1768658
c6a.metal, mpi, 48, 48, 48, 11, 10.617, 24, 1024, 331776, 31999493.642271824
c6a.metal, mpi, 48, 48, 48, 20, 19.8896, 12, 1024, 331776, 17081219.531815622
c6a.metal, mpi, 48, 48, 48, 20, 19.4809, 6, 512, 331776, 8719787.689480467
c6a.metal, mpi, 48, 48, 48, 19, 18.6489, 3, 256, 331776, 4554405.675401766
c6a.metal, mpi, 48, 48, 48, 14, 13.2975, 1, 64, 331776, 1596816.2436548225
c6a.metal, kokkos, 48, 48, 48, 15, 11.7955, 192, 4096, 331776, 115209571.10762578
c6a.metal, kokkos, 48, 48, 48, 16, 13.9163, 96, 4096, 331776, 97651997.72928149
c6a.metal, kokkos, 48, 48, 48, 12, 11.0326, 48, 2048, 331776, 61588134.07537661
c6a.metal, kokkos, 48, 48, 48, 12, 10.7335, 24, 1024, 331776, 31652175.338892255
c6a.metal, kokkos, 48, 48, 48, 11, 10.0938, 12, 512, 331776, 16829074.481364798
c6a.metal, kokkos, 48, 48, 48, 21, 20.0842, 6, 512, 331776, 8457858.017745292
c6a.metal, kokkos, 48, 48, 48, 21, 20.1813, 3, 256, 331776, 4208582.004132538
c6a.metal, kokkos, 48, 48, 48, 16, 14.3498, 1, 64, 331776, 1479718.4629750936
c6a.metal, omp, 64, 64, 64, 14, 10.1269, 192, 64, 786432, 4970094.303291235
c6a.metal, omp, 64, 64, 64, 22, 20.0522, 96, 256, 786432, 10040124.874078656
c6a.metal, omp, 64, 64, 64, 22, 21.3648, 48, 256, 786432, 9423284.655133678
c6a.metal, omp, 64, 64, 64, 19, 17.9235, 24, 256, 786432, 11232548.999916311
c6a.metal, omp, 64, 64, 64, 11, 10.3868, 12, 128, 786432, 9691463.780952748
c6a.metal, omp, 64, 64, 64, 16, 15.661, 6, 128, 786432, 6427641.657620842
c6a.metal, omp, 64, 64, 64, 13, 11.3266, 3, 64, 786432, 4443667.826179083
c6a.metal, omp, 64, 64, 64, 17, 14.6978, 1, 32, 786432, 1712217.0664997483
c6a.metal, mpi, 64, 64, 64, 13, 12.255, 192, 2048, 786432, 131424947.85801713
c6a.metal, mpi, 64, 64, 64, 18, 16.7382, 96, 2048, 786432, 96223771.73172744
c6a.metal, mpi, 64, 64, 64, 14, 12.8761, 48, 1024, 786432, 62542723.961447954
c6a.metal, mpi, 64, 64, 64, 13, 12.3625, 24, 512, 786432, 32570530.55611729
c6a.metal, mpi, 64, 64, 64, 12, 11.2402, 12, 256, 786432, 17911299.79893596
c6a.metal, mpi, 64, 64, 64, 12, 10.9146, 6, 128, 786432, 9222811.280303447
c6a.metal, mpi, 64, 64, 64, 12, 10.782, 3, 64, 786432, 4668117.97440178
c6a.metal, mpi, 64, 64, 64, 17, 15.6749, 1, 32, 786432, 1605485.457642473
c6a.metal, kokkos, 64, 64, 64, 18, 14.3128, 192, 2048, 786432, 112529535.52065285
c6a.metal, kokkos, 64, 64, 64, 18, 16.5768, 96, 2048, 786432, 97160654.40857102
c6a.metal, kokkos, 64, 64, 64, 15, 13.6415, 48, 1024, 786432, 59033564.344097055
c6a.metal, kokkos, 64, 64, 64, 14, 12.7977, 24, 512, 786432, 31462933.495862536
c6a.metal, kokkos, 64, 64, 64, 13, 11.8179, 12, 256, 786432, 17035733.252100628
c6a.metal, kokkos, 64, 64, 64, 13, 11.8991, 6, 128, 786432, 8459740.316494524
c6a.metal, kokkos, 64, 64, 64, 14, 11.7169, 3, 64, 786432, 4295645.435226041
c6a.metal, kokkos, 64, 64, 64, 22, 16.9317, 1, 32, 786432, 1486314.0736015877
c6a.metal, omp, 96, 96, 96, 36, 12.0581, 192, 32, 2654208, 7043784.344133819
c6a.metal, omp, 96, 96, 96, 32, 18.6009, 96, 64, 2654208, 9132316.823379515
c6a.metal, omp, 96, 96, 96, 23, 16.0413, 48, 64, 2654208, 10589497.858652353
c6a.metal, omp, 96, 96, 96, 19, 14.8858, 24, 64, 2654208, 11411500.356044015
c6a.metal, omp, 96, 96, 96, 21, 17.4406, 12, 64, 2654208, 9739877.756499203
c6a.metal, omp, 96, 96, 96, 15, 12.3221, 6, 32, 2654208, 6892871.831911768
c6a.metal, omp, 96, 96, 96, 24, 20.7606, 3, 32, 2654208, 4091146.498656108
c6a.metal, omp, 96, 96, 96, 16, 12.2055, 1, 8, 2654208, 1739679.9803367334
c6a.metal, mpi, 96, 96, 96, 14, 12.0068, 192, 512, 2654208, 113182071.49282074
c6a.metal, mpi, 96, 96, 96, 19, 17.1928, 96, 512, 2654208, 79042069.70359686
c6a.metal, mpi, 96, 96, 96, 13, 12.2607, 48, 256, 2654208, 55419123.54107025
c6a.metal, mpi, 96, 96, 96, 11, 10.5799, 24, 128, 2654208, 32111704.647491943
c6a.metal, mpi, 96, 96, 96, 20, 19.0942, 12, 128, 2654208, 17792765.55184297
c6a.metal, mpi, 96, 96, 96, 20, 19.5747, 6, 64, 2654208, 8678003.341047373
c6a.metal, mpi, 96, 96, 96, 21, 18.3235, 3, 32, 2654208, 4635285.616830846
c6a.metal, mpi, 96, 96, 96, 17, 13.1052, 1, 8, 2654208, 1620247.230107133
c6a.metal, kokkos, 96, 96, 96, 17, 13.5866, 192, 512, 2654208, 100021675.47436444
c6a.metal, kokkos, 96, 96, 96, 20, 17.7998, 96, 512, 2654208, 76346616.02939358
c6a.metal, kokkos, 96, 96, 96, 14, 12.0528, 48, 256, 2654208, 56375053.76344086
c6a.metal, kokkos, 96, 96, 96, 13, 11.0404, 24, 128, 2654208, 30772311.14814681
c6a.metal, kokkos, 96, 96, 96, 12, 10.1103, 12, 64, 2654208, 16801609.447790865
c6a.metal, kokkos, 96, 96, 96, 14, 10.109, 6, 32, 2654208, 8401885.052923137
c6a.metal, kokkos, 96, 96, 96, 26, 19.8963, 3, 32, 2654208, 4268866.874745555
c6a.metal, kokkos, 96, 96, 96, 32, 14.0672, 1, 8, 2654208, 1509444.9499545041
c6a.metal, omp, 128, 128, 128, 127, 12.1124, 192, 16, 6291456, 8310763.845315545
c6a.metal, omp, 128, 128, 128, 70, 10.8018, 96, 16, 6291456, 9319122.36849414
c6a.metal, omp, 128, 128, 128, 43, 10.8231, 48, 16, 6291456, 9300782.21581617
c6a.metal, omp, 128, 128, 128, 35, 16.9053, 24, 32, 6291456, 11909081.294032048
c6a.metal, omp, 128, 128, 128, 22, 10.6775, 12, 16, 6291456, 9427609.08452353
c6a.metal, omp, 128, 128, 128, 23, 14.7832, 6, 16, 6291456, 6809303.533741003
c6a.metal, omp, 128, 128, 128, 21, 12.7246, 3, 8, 6291456, 3955460.1323420773
c6a.metal, omp, 128, 128, 128, 40, 28.9562, 1, 8, 6291456, 1738199.34936214
c6a.metal, mpi, 128, 128, 128, 19, 17.0867, 192, 256, 6291456, 94261193.55990331
c6a.metal, mpi, 128, 128, 128, 12, 10.2657, 96, 128, 6291456, 78446318.12735614
c6a.metal, mpi, 128, 128, 128, 15, 14.3987, 48, 128, 6291456, 55929102.48841909
c6a.metal, mpi, 128, 128, 128, 13, 12.5876, 24, 64, 6291456, 31988082.23966443
c6a.metal, mpi, 128, 128, 128, 12, 10.8926, 12, 32, 6291456, 18482877.54989626
c6a.metal, mpi, 128, 128, 128, 13, 10.8609, 6, 16, 6291456, 9268412.010054415
c6a.metal, mpi, 128, 128, 128, 15, 10.5032, 3, 8, 6291456, 4792029.857567218
c6a.metal, mpi, 128, 128, 128, 42, 31.1185, 1, 8, 6291456, 1617418.8344553881
c6a.metal, kokkos, 128, 128, 128, 21, 16.5858, 192, 256, 6291456, 97107931.84531346
c6a.metal, kokkos, 128, 128, 128, 23, 19.4411, 96, 256, 6291456, 82845761.60813946
c6a.metal, kokkos, 128, 128, 128, 17, 14.5262, 48, 128, 6291456, 55438199.11607991
c6a.metal, kokkos, 128, 128, 128, 16, 13.3475, 24, 64, 6291456, 30166936.43004308
c6a.metal, kokkos, 128, 128, 128, 17, 12.173, 12, 32, 6291456, 16538781.894356363
c6a.metal, kokkos, 128, 128, 128, 20, 11.6702, 6, 16, 6291456, 8625670.168463266
c6a.metal, kokkos, 128, 128, 128, 26, 11.5277, 3, 8, 6291456, 4366148.32100072
c6a.metal, kokkos, 128, 128, 128, 74, 33.5138, 1, 8, 6291456, 1501818.5941313726
